	match_id	p1_be	p1_bw	p1_fe	p1_fw	p1_unforced_errors	p1_winners	p2_be	p2_bw	p2_fe	p2_fw	p2_unforced_errors	p2_winners
595	20110603-M-Roland_Garros-SF-Andy_Murray-Rafael_Nadal	18	13	20	12	38.0	25.0	11	7	17	25	28.0	32.0
596	20110605-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal	27	14	27	26	54.0	40.0	15	10	19	23	34.0	33.0
597	20110606-M-Queens_Club-SF-Andy_Murray-Andy_Roddick	5	6	9	17	14.0	23.0	5	1	10	5	15.0	6.0
598	20110701-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal	11	12	30	14	41.0	26.0	13	9	7	21	20.0	30.0
599	20110703-M-Wimbledon-F-Novak_Djokovic-Rafael_Nadal	3	3	12	16	15.0	19.0	9	5	16	10	25.0	15.0
600	20110717-M-Bastad-F-David_Ferrer-Robin_Soderling	4	3	7	3	11.0	6.0	13	12	6	14	19.0	26.0
601	20110815-M-Cincinnati_Masters-R32-Roger_Federer-Juan_Martin_Del_Potro	5	5	8	14	13.0	19.0	7	2	9	8	16.0	10.0
602	20110821-M-Cincinnati_Masters-F-Novak_Djokovic-Andy_Murray	12	1	17	6	29.0	7.0	4	1	5	5	9.0	6.0
603	20110909-M-US_Open-SF-Roger_Federer-Novak_Djokovic	25	5	30	30	55.0	35.0	15	12	16	22	31.0	34.0
604	20110911-M-US_Open-SF-Andy_Murray-Rafael_Nadal	20	14	28	18	48.0	32.0	14	4	10	21	24.0	25.0
605	20111008-M-Tokyo-SF-David_Ferrer-Andy_Murray	9	2	14	5	23.0	7.0	10	6	8	13	18.0	19.0
606	20111009-M-Shanghai_Masters-R32-David_Ferrer-Milos_Raonic	7	1	11	7	18.0	8.0	18	3	23	13	41.0	16.0
607	20111009-M-Tokyo-F-Rafael_Nadal-Andy_Murray	7	5	9	9	16.0	14.0	12	15	14	17	26.0	32.0
608	20111016-M-Shanghai_Masters-F-David_Ferrer-Andy_Murray	12	4	18	6	30.0	10.0	19	6	9	8	28.0	14.0
609	20111021-M-Stockholm-QF-Grigor_Dimitrov-Milos_Raonic	10	5	9	3	19.0	8.0	6	3	9	6	15.0	9.0
610	20111106-M-Basel-F-Kei_Nishikori-Roger_Federer	6	2	6	5	12.0	7.0	9	6	5	13	14.0	19.0
611	20111110-M-Paris_Masters-R16-Richard_Gasquet-Roger_Federer	12	1	7	6	19.0	7.0	4	2	4	8	8.0	10.0
612	20111111-M-Paris_Masters-QF-Roger_Federer-Juan_Monaco	13	6	18	8	31.0	14.0	13	0	8	4	21.0	4.0
613	20111113-M-Paris_Masters-F-Roger_Federer-Jo_Wilfried_Tsonga	8	4	7	11	15.0	15.0	12	6	10	9	22.0	15.0
614	20111125-M-Tour_Finals-SF-David_Ferrer-Roger_Federer	7	4	8	3	15.0	7.0	15	6	13	9	28.0	15.0
615	20111127-M-Tour_Finals-F-Roger_Federer-Jo_Wilfried_Tsonga	17	7	14	12	31.0	19.0	18	9	20	13	38.0	22.0
616	20120108-M-Chennai-F-Milos_Raonic-Janko_Tipsarevic	26	8	25	30	51.0	38.0	11	9	10	9	21.0	18.0
617	20120121-M-Australian_Open-R32-Michael_Llodra-Andy_Murray	12	7	8	8	20.0	15.0	5	19	3	18	8.0	37.0
618	20120122-M-Australian_Open-R16-Novak_Djokovic-Lleyton_Hewitt	16	16	20	23	36.0	39.0	14	6	23	12	37.0	18.0
619	20120124-M-Australian_Open-QF-David_Ferrer-Novak_Djokovic	10	4	26	11	36.0	15.0	18	12	16	18	34.0	30.0
620	20120125-M-Australian_Open-QF-Andy_Murray-Kei_Nishikori	12	13	8	15	20.0	28.0	18	10	14	15	32.0	25.0
621	20120127-M-Australian_Open-SF-Novak_Djokovic-Andy_Murray	28	17	27	17	55.0	34.0	38	6	36	28	74.0	34.0
622	20120127-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal	22	9	34	21	56.0	30.0	11	6	18	22	29.0	28.0
623	20120210-M-Davis_Cup_World_Group_R1-RR-Julien_Benneteau-Milos_Raonic	15	10	11	11	26.0	21.0	13	3	17	23	30.0	26.0
624	20120225-M-Buenos_Aires-SF-David_Ferrer-David_Nalbandian	4	2	4	6	8.0	8.0	15	5	4	2	19.0	7.0
625	20120227-M-Dubai-SF-Andy_Murray-Novak_Djokovic	7	3	6	6	13.0	9.0	11	5	12	6	23.0	11.0
626	20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal	12	6	12	13	24.0	19.0	7	4	5	5	12.0	9.0
627	20120319-M-Indian_Wells_Masters-F-Roger_Federer-John_Isner	9	3	10	17	19.0	20.0	12	0	14	7	26.0	7.0
628	20120327-M-Miami_Masters-QF-David_Ferrer-Novak_Djokovic	6	1	18	8	24.0	9.0	12	3	11	10	23.0	13.0
629	20120401-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray	19	4	16	7	35.0	11.0	19	5	17	4	36.0	9.0
630	20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro	13	6	22	17	35.0	23.0	5	0	7	14	12.0	14.0
631	20120422-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal	9	4	13	7	22.0	11.0	4	4	6	8	10.0	12.0
632	20120510-M-Madrid_Masters-QF-David_Ferrer-Roger_Federer	7	5	15	11	22.0	16.0	5	1	7	8	12.0	9.0
633	20120510-M-Madrid_Masters-R16-Roger_Federer-Richard_Gasquet	7	6	10	13	17.0	19.0	5	2	3	4	8.0	6.0
634	20120512-M-Madrid_Masters-F-Tomas_Berdych-Roger_Federer	6	9	12	21	18.0	30.0	13	11	11	15	24.0	26.0
635	20120512-M-Madrid_Masters-SF-Tomas_Berdych-Juan_Martin_Del_Potro	8	6	8	19	16.0	25.0	10	6	3	15	13.0	21.0
636	20120519-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal	17	4	18	16	35.0	20.0	5	5	13	9	18.0	14.0
637	20120519-M-Rome_Masters-SF-Roger_Federer-Novak_Djokovic	23	2	16	14	39.0	16.0	10	3	6	9	16.0	12.0
638	20120608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal	31	12	25	22	56.0	34.0	12	3	21	25	33.0	28.0
639	20120608-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer	13	8	8	11	21.0	19.0	21	7	31	16	52.0	23.0
640	20120617-M-Halle-F-Tommy_Haas-Roger_Federer	7	8	8	5	15.0	13.0	10	6	15	12	25.0	18.0
641	20120706-M-Wimbledon-SF-Andy_Murray-Jo_Wilfried_Tsonga	4	9	9	16	13.0	25.0	21	11	20	23	41.0	34.0
642	20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray	13	18	24	30	37.0	48.0	14	8	22	19	36.0	27.0
643	20120725-M-Olympics-R32-Roger_Federer-Julien_Benneteau	2	5	6	11	8.0	16.0	5	2	8	9	13.0	11.0
644	20120728-M-Olympics-R64-Roger_Federer-Alejandro_Falla	15	14	21	20	36.0	34.0	16	5	12	9	28.0	14.0
645	20120729-M-Olympics-R64-Andy_Murray-Stanislas_Wawrinka	6	4	7	3	13.0	7.0	10	5	22	10	32.0	15.0
646	20120729-M-Olympics-R64-Jo_Wilfried_Tsonga-Thomaz_Bellucci	19	7	14	17	33.0	24.0	8	3	17	11	25.0	14.0
647	20120729-M-Olympics-R64-Novak_Djokovic-Fabio_Fognini	16	8	14	11	30.0	19.0	14	10	14	5	28.0	15.0
648	20120730-M-Olympics-R32-Juan_Martin_Del_Potro-Andreas_Seppi	11	4	16	10	27.0	14.0	18	9	16	13	34.0	22.0
649	20120731-M-Olympics-R32-Jarkko_Nieminen-Andy_Murray	12	0	10	5	22.0	5.0	13	10	11	7	24.0	17.0
650	20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick	4	9	5	11	9.0	20.0	3	1	6	6	9.0	7.0
651	20120801-M-Olympics-R16-Andy_Murray-Marcos_Baghdatis	7	4	15	15	22.0	19.0	14	2	16	16	30.0	18.0
652	20120801-M-Olympics-R16-Novak_Djokovic-Lleyton_Hewitt	14	6	10	15	24.0	21.0	7	10	18	9	25.0	19.0
653	20120801-M-Olympics-R16-Roger_Federer-Denis_Istomin	12	4	14	14	26.0	18.0	6	1	10	3	16.0	4.0
654	20120802-M-Olympics-QF-John_Isner-Roger_Federer	9	7	16	8	25.0	15.0	2	7	9	14	11.0	21.0
655	20120802-M-Olympics-QF-Nicolas_Almagro-Andy_Murray	8	1	6	4	14.0	5.0	4	0	4	14	8.0	14.0
656	20120802-M-Olympics-QF-Novak_Djokovic-Jo_Wilfried_Tsonga	7	3	11	10	18.0	13.0	11	8	19	2	30.0	10.0
657	20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic	6	3	9	14	15.0	17.0	7	7	8	15	15.0	22.0
658	20120804-M-Olympics-F-Andy_Murray-Roger_Federer	13	10	7	10	20.0	20.0	11	4	18	10	29.0	14.0
659	20120805-M-Olympics-BR-Novak_Djokovic-Juan_Martin_Del_Potro	11	4	10	14	21.0	18.0	8	0	10	14	18.0	14.0
660	20120806-M-Finland_F1-SF-Andres_Artunedo-Vladimir_Ivanov	9	1	10	3	19.0	4.0	3	3	5	7	8.0	10.0
661	20120812-M-Canada_Masters-F-Novak_Djokovic-Richard_Gasquet	4	4	5	7	9.0	11.0	9	3	11	3	20.0	6.0
662	20120812-M-Finland_F1-F-Milos_Sekulic-Vladimir_Ivanov	13	3	8	7	21.0	10.0	7	1	3	9	10.0	10.0
663	20120820-M-Finland_F3-SF-Markus_Eriksson-Alexandre_Penaud	12	1	18	13	30.0	14.0	11	5	16	8	27.0	13.0
664	20120820-M-Finland_F3-SF-Vladimir_Ivanov-Alexander_Vasilenko	9	2	9	18	18.0	20.0	7	3	6	4	13.0	7.0
665	20120829-M-US_Open-R64-Ivan_Dodig-Andy_Murray	7	6	14	11	21.0	17.0	5	6	15	16	20.0	22.0
666	20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro	19	15	8	19	27.0	34.0	15	5	20	11	35.0	16.0
667	20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray	34	8	35	20	69.0	28.0	26	8	35	11	61.0	19.0
668	20120909-M-US_Open-SF-Novak_Djokovic-David_Ferrer	23	4	11	19	34.0	23.0	18	7	17	14	35.0	21.0
669	20121007-M-Beijing-F-Novak_Djokovic-Jo_Wilfried_Tsonga	8	6	11	10	19.0	16.0	15	4	17	10	32.0	14.0
670	20121008-M-Shanghai_Masters-F-Novak_Djokovic-Andy_Murray	14	10	18	19	32.0	29.0	23	9	23	13	46.0	22.0
671	20121008-M-Shanghai_Masters-R16-Roger_Federer-Stanislas_Wawrinka	8	4	9	17	17.0	21.0	22	7	5	9	27.0	16.0
672	20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov	6	2	8	7	14.0	9.0	6	0	11	5	17.0	5.0
673	20121011-M-Shanghai_Masters-QF-Marin_Cilic-Roger_Federer	10	5	10	9	20.0	14.0	9	6	7	10	16.0	16.0
674	20121012-M-Shanghai_Masters-SF-Roger_Federer-Andy_Murray	7	3	8	10	15.0	13.0	6	7	11	12	17.0	19.0
675	20121028-M-Basel-F-Roger_Federer-Juan_Martin_Del_Potro	16	7	24	19	40.0	26.0	10	6	13	22	23.0	28.0
676	20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz	6	2	3	6	9.0	8.0	14	3	24	10	38.0	13.0
677	20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro	5	5	3	10	8.0	15.0	10	3	5	6	15.0	9.0
678	20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga	2	0	10	8	12.0	8.0	26	6	16	7	42.0	13.0
679	20121107-M-Tour_Finals-RR-Novak_Djokovic-Andy_Murray	22	5	11	11	33.0	16.0	23	2	14	16	37.0	18.0
680	20121111-M-Tour_Finals-SF-Roger_Federer-Andy_Murray	5	6	14	9	19.0	15.0	16	3	7	5	23.0	8.0
681	20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic	14	8	20	12	34.0	20.0	18	4	9	7	27.0	11.0
682	20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis	11	7	7	5	18.0	12.0	10	7	12	12	22.0	19.0
683	20130102-M-Brisbane-R16-Jarkko_Nieminen-Alexandr_Dolgopolov	11	1	8	5	19.0	6.0	4	1	8	13	12.0	14.0
684	20130105-M-Brisbane-SF-Kei_Nishikori-Andy_Murray	6	1	6	4	12.0	5.0	7	3	5	5	12.0	8.0
685	20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson	15	9	13	18	28.0	27.0	13	13	17	14	30.0	27.0
686	20130117-M-Davis_Cup_World_Group_F-RR-Novak_Djokovic-Tomas_Berdych	9	5	11	12	20.0	17.0	23	9	16	18	39.0	27.0
687	20130120-M-Australian_Open-R16-Novak_Djokovic-Stanislas_Wawrinka	27	13	28	24	55.0	37.0	43	23	31	25	74.0	48.0
688	20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic	6	2	13	7	19.0	9.0	7	11	8	13	15.0	24.0
689	20130127-M-Australian_Open-F-Novak_Djokovic-Andy_Murray	28	11	28	27	56.0	38.0	22	5	20	16	42.0	21.0
690	20130224-M-Memphis-F-Feliciano_Lopez-Kei_Nishikori	9	3	4	6	13.0	9.0	5	4	4	14	9.0	18.0
691	20130225-M-Acapulco-F-David_Ferrer-Rafael_Nadal	9	3	11	5	20.0	8.0	8	8	3	9	11.0	17.0
692	20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych	14	1	15	9	29.0	10.0	14	4	22	7	36.0	11.0
693	20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz	2	5	2	5	4.0	10.0	9	5	15	8	24.0	13.0
694	20130315-M-Indian_Wells_Masters-QF-Roger_Federer-Rafael_Nadal	18	3	14	4	32.0	7.0	11	9	3	10	14.0	19.0
695	20130317-M-Indian_Wells_Masters-F-Rafael_Nadal-Juan_Martin_Del_Potro	7	3	21	27	28.0	30.0	18	3	25	20	43.0	23.0
696	20130331-M-Miami_Masters-F-David_Ferrer-Andy_Murray	23	2	27	7	50.0	9.0	27	6	18	12	45.0	18.0
697	20130414-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal	8	9	7	14	15.0	23.0	13	1	9	14	22.0	15.0
698	20130417-M-Monte_Carlo_Masters-R16-Andy_Murray-Stanislas_Wawrinka	6	2	13	6	19.0	8.0	6	7	9	10	15.0	17.0
699	20130419-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Fabio_Fognini	2	4	1	4	3.0	8.0	10	2	5	7	15.0	9.0
700	20130509-M-Madrid_Masters-R16-Grigor_Dimitrov-Stanislas_Wawrinka	13	4	14	10	27.0	14.0	12	2	14	15	26.0	17.0
701	20130517-M-Rome_Masters-SF-Tomas_Berdych-Rafael_Nadal	7	2	8	5	15.0	7.0	4	5	7	13	11.0	18.0
702	20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire	10	2	16	14	26.0	16.0	18	12	9	9	27.0	21.0
703	20130519-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal	15	4	14	8	29.0	12.0	2	6	4	4	6.0	10.0
704	20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal	35	17	41	31	76.0	48.0	17	13	27	36	44.0	49.0
705	20130609-M-Roland_Garros-F-David_Ferrer-Rafael_Nadal	20	9	18	12	38.0	21.0	19	6	15	22	34.0	28.0
706	20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych	8	9	10	10	18.0	19.0	10	1	10	8	20.0	9.0
707	20130614-M-Halle-QF-Roger_Federer-Mischa_Zverev	1	7	1	16	2.0	23.0	3	5	3	2	6.0	7.0
708	20130728-M-Atlanta-F-Kevin_Anderson-John_Isner	8	8	9	10	17.0	18.0	11	6	29	13	40.0	19.0
709	20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro	17	2	13	7	30.0	9.0	4	2	9	5	13.0	7.0
710	20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori	15	2	17	11	32.0	13.0	16	8	26	14	42.0	22.0
711	20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner	11	9	23	18	34.0	27.0	10	1	25	9	35.0	10.0
712	20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray	8	3	11	12	19.0	15.0	2	3	9	4	11.0	7.0
713	20130810-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal	8	7	25	10	33.0	17.0	10	3	19	11	29.0	14.0
714	20130811-M-Canada_Masters-F-Milos_Raonic-Rafael_Nadal	9	0	11	3	20.0	3.0	3	3	6	9	9.0	12.0
715	20130813-M-Canada_Masters-QF-Novak_Djokovic-Richard_Gasquet	3	6	7	10	10.0	16.0	9	3	3	4	12.0	7.0
716	20130816-M-Cincinnati_Masters-QF-Rafael_Nadal-Roger_Federer	13	5	14	18	27.0	23.0	24	4	16	24	40.0	28.0
717	20130913-M-Davis_Cup_World_Group_PO-RR-Sergiy_Stakhovsky-Rafael_Nadal	18	9	9	5	27.0	14.0	1	8	7	20	8.0	28.0
718	20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer	18	7	15	30	33.0	37.0	13	6	9	10	22.0	16.0
719	20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal	5	3	9	12	14.0	15.0	9	1	13	6	22.0	7.0
720	20131007-M-Shanghai_Masters-R32-Marcel_Granollers-Novak_Djokovic	6	2	11	5	17.0	7.0	4	10	10	8	14.0	18.0
721	20131007-M-Shanghai_Masters-R32-Rafael_Nadal-Alexandr_Dolgopolov	5	1	2	4	7.0	5.0	13	6	7	8	20.0	14.0
722	20131028-M-Paris_Masters-QF-Richard_Gasquet-Rafael_Nadal	6	5	6	3	12.0	8.0	3	5	3	8	6.0	13.0
723	20131031-M-Paris_Masters-R16-John_Isner-Novak_Djokovic	10	3	22	13	32.0	16.0	9	12	9	13	18.0	25.0
724	20131101-M-Paris_Masters-QF-Novak_Djokovic-Stanislas_Wawrinka	11	8	8	10	19.0	18.0	13	7	10	4	23.0	11.0
725	20131102-M-Paris_Masters-SF-David_Ferrer-Rafael_Nadal	8	3	7	23	15.0	26.0	9	7	18	11	27.0	18.0
726	20131102-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer	19	4	8	12	27.0	16.0	14	5	14	12	28.0	17.0
727	20131104-M-Tour_Finals-RR-Richard_Gasquet-Novak_Djokovic	14	8	12	9	26.0	17.0	21	9	17	14	38.0	23.0
728	20131105-M-Tour_Finals-RR-Novak_Djokovic-Roger_Federer	20	9	13	9	33.0	18.0	19	8	19	13	38.0	21.0
729	20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase	4	5	2	7	6.0	12.0	8	2	13	13	21.0	15.0
730	20140101-M-Brisbane-R16-Jarkko_Nieminen-Roger_Federer	7	2	5	10	12.0	12.0	10	2	9	13	19.0	15.0
731	20140101-M-Brisbane-R16-Marin_Cilic-Grigor_Dimitrov	13	2	13	6	26.0	8.0	15	2	9	8	24.0	10.0
732	20140101-M-Brisbane-R16-Matthew_Ebden-Kei_Nishikori	9	1	9	4	18.0	5.0	5	3	6	7	11.0	10.0
733	20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic	2	4	7	9	9.0	13.0	16	1	6	3	22.0	4.0
734	20140102-M-Brisbane-R16-Lleyton_Hewitt-Feliciano_Lopez	6	3	11	10	17.0	13.0	10	7	13	5	23.0	12.0
735	20140103-M-Brisbane-QF-Marin_Cilic-Kei_Nishikori	29	8	26	14	55.0	22.0	18	8	23	13	41.0	21.0
736	20140106-M-Sydney-R32-Bernard_Tomic-Marcel_Granollers	4	3	11	19	15.0	22.0	6	3	2	4	8.0	7.0
737	20140106-M-Sydney-R32-Matthew_Ebden-Julien_Benneteau	10	1	10	6	20.0	7.0	4	6	5	13	9.0	19.0
738	20140109-M-Sydney-QF-Juan_Martin_Del_Potro-Radek_Stepanek	13	2	16	11	29.0	13.0	13	10	9	18	22.0	28.0
739	20140113-M-Australian_Open-R128-Ricardas_Berankis-Alexandr_Dolgopolov	13	4	12	13	25.0	17.0	14	11	8	15	22.0	26.0
740	20140122-M-Australian_Open-QF-Roger_Federer-Andy_Murray	18	11	19	30	37.0	41.0	16	8	23	22	39.0	30.0
741	20140210-M-Rotterdam-R32-Tomas_Berdych-Andreas_Seppi	8	3	8	15	16.0	18.0	9	2	7	4	16.0	6.0
742	20140326-M-Miami_Masters-QF-Novak_Djokovic-Andy_Murray	7	4	8	8	15.0	12.0	18	5	6	10	24.0	15.0
743	20140411-M-Houston-QF-Donald_Young-Fernando_Verdasco	4	5	10	10	14.0	15.0	5	4	9	13	14.0	17.0
744	20140413-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Roger_Federer	14	1	11	11	25.0	12.0	5	6	15	8	20.0	14.0
745	20140420-M-Monte_Carlo_Masters-F-Stanislas_Wawrinka-Roger_Federer	18	9	14	16	32.0	25.0	21	9	17	9	38.0	18.0
746	20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister	11	2	24	10	35.0	12.0	7	4	6	8	13.0	12.0
747	20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy	9	6	22	15	31.0	21.0	8	5	14	11	22.0	16.0
748	20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem	3	6	13	10	16.0	16.0	21	9	14	16	35.0	25.0
749	20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic	10	3	4	13	14.0	16.0	16	3	15	3	31.0	6.0
750	20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal	15	8	35	21	50.0	29.0	17	4	9	15	26.0	19.0
751	20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic	20	17	21	10	41.0	27.0	15	6	12	12	27.0	18.0
752	20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray	4	2	6	20	10.0	22.0	8	3	14	6	22.0	9.0
753	20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal	24	11	16	21	40.0	32.0	14	9	19	30	33.0	39.0
754	20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo	16	4	15	7	31.0	11.0	16	1	24	5	40.0	6.0
755	20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward	4	3	10	16	14.0	19.0	6	2	7	5	13.0	7.0
756	20140611-M-Halle-R16-Pierre_Hugues_Herbert-Philipp_Kohlschreiber	7	6	9	7	16.0	13.0	3	5	2	7	5.0	12.0
757	20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal	2	11	3	13	5.0	24.0	1	4	1	4	2.0	8.0
758	20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov	7	5	8	6	15.0	11.0	5	4	4	6	9.0	10.0
759	20140615-M-Halle-F-Roger_Federer-Alejandro_Falla	9	7	10	16	19.0	23.0	9	8	11	7	20.0	15.0
760	20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy	2	9	5	4	7.0	13.0	1	1	4	7	5.0	8.0
761	20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic	13	7	13	34	26.0	41.0	15	7	14	13	29.0	20.0
762	20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol	2	6	9	28	11.0	34.0	13	12	25	27	38.0	39.0
763	20140627-M-Wimbledon-R32-Grigor_Dimitrov-Alexandr_Dolgopolov	18	12	21	16	39.0	28.0	19	6	21	18	40.0	24.0
764	20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez	16	3	15	9	31.0	12.0	11	7	3	9	14.0	16.0
765	20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal	12	6	22	15	34.0	21.0	11	13	5	20	16.0	33.0
766	20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla	10	4	17	2	27.0	6.0	9	6	10	4	19.0	10.0
767	20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal	15	12	20	19	35.0	31.0	6	3	13	28	19.0	31.0
768	20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic	16	6	16	27	32.0	33.0	20	8	14	18	34.0	26.0
769	20140704-M-Wimbledon-SF-Milos_Raonic-Roger_Federer	10	7	13	6	23.0	13.0	10	8	9	16	19.0	24.0
770	20140706-M-Wimbledon-F-Novak_Djokovic-Roger_Federer	18	20	20	28	38.0	48.0	17	11	17	31	34.0	42.0
771	20140710-M-Stuttgart-R32-Jan_Lennard_Struff-Philipp_Kohlschreiber	16	4	18	12	34.0	16.0	15	6	11	9	26.0	15.0
772	20140714-M-Bogota-QF-Jimmy_Wang-Ivo_Karlovic	2	5	9	6	11.0	11.0	13	9	4	8	17.0	17.0
773	20140719-M-Bogota-SF-Bernard_Tomic-Victor_Estrella	22	7	28	11	50.0	18.0	11	4	23	17	34.0	21.0
774	20140720-M-Bogota-F-Bernard_Tomic-Ivo_Karlovic	2	5	11	15	13.0	20.0	10	10	15	19	25.0	29.0
775	20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos	13	6	15	7	28.0	13.0	8	8	11	9	19.0	17.0
776	20140725-M-Atlanta-QF-John_Isner-Marinko_Matosevic	7	6	18	13	25.0	19.0	6	8	8	5	14.0	13.0
777	20140727-M-Atlanta-F-John_Isner-Dudi_Sela	5	1	19	16	24.0	17.0	4	7	1	1	5.0	8.0
778	20140805-M-Canada_Masters-R32-Peter_Polansky-Roger_Federer	5	0	12	3	17.0	3.0	10	4	11	13	21.0	17.0
779	20140807-M-Canada_Masters-R16-Novak_Djokovic-Jo_Wilfried_Tsonga	9	1	9	6	18.0	7.0	9	4	6	8	15.0	12.0
780	20140810-M-Canada_Masters-F-Jo_Wilfried_Tsonga-Roger_Federer	6	3	5	8	11.0	11.0	14	4	19	12	33.0	16.0
781	20140810-M-Cincinnati_Masters-F-Roger_Federer-David_Ferrer	15	8	13	16	28.0	24.0	13	9	10	16	23.0	25.0
782	20140815-M-Cincinnati_Masters-QF-Andy_Murray-Roger_Federer	12	5	11	7	23.0	12.0	14	6	10	11	24.0	17.0
783	20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang	6	4	6	6	12.0	10.0	8	7	25	10	33.0	17.0
784	20140903-M-US_Open-QF-Novak_Djokovic-Andy_Murray	24	8	23	20	47.0	28.0	29	12	29	21	58.0	33.0
785	20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori	19	5	12	15	31.0	20.0	13	13	15	17	28.0	30.0
786	20140908-M-USA_F24-QF-Jean_Yves_Aubone-Ty_Trombetta	5	2	16	7	21.0	9.0	19	6	11	6	30.0	12.0
787	20140914-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Fabio_Fognini	21	6	17	14	38.0	20.0	16	9	25	6	41.0	15.0
788	20140915-M-USA_F25-SF-Tennys_Sandgren-Jarmere_Jenkins	23	8	22	11	45.0	19.0	23	7	28	21	51.0	28.0
789	20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray	9	2	8	5	17.0	7.0	11	5	10	15	21.0	20.0
790	20140928-M-Shenzhen-F-Andy_Murray-Tommy_Robredo	17	9	13	19	30.0	28.0	16	6	17	21	33.0	27.0
791	20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni	13	8	14	9	27.0	17.0	6	3	23	10	29.0	13.0
792	20141004-M-Beijing-SF-Novak_Djokovic-Andy_Murray	12	5	11	10	23.0	15.0	16	2	10	1	26.0	3.0
